日产 骐达 2014款 1.6 自动 舒适型,8.8,12.52,2.8万公里,2015-06,国4,1.6L/CVT无级变速
别克 英朗GT 2015款 1.5 自动 15N精英型,10.1,13.77,0.8万公里,2016-03,国5,1.5L/AT自动
奔驰 GLA级 2015款 2.0T 自动 GLA220豪华型四驱,29.58,37.97,1.9万公里,2016-01,国5,2.0L/DCT双离合
雪佛兰 赛欧三厢 2013款 1.4 手动 优逸幸福版,4.1,7.64,6.7万公里,2014-04,国4,1.4L/MT手动
瑞麒 G5 2012款 2.0 手动 尊享型,3.6,12.9,14.1万公里,2012-09,国4,2.0L/MT手动
福特 蒙迪欧 2011款 2.0T 自动 GTDi200致胜豪华型,10.5,23.64,5.1万公里,2012-03,国4,2.0L/DCT双离合
荣威 550 2012款 1.8 自动 S超值版,6.2,15.17,5.0万公里,2012-04,国4,1.8L/AT自动
别克 英朗GT 2013款 1.6 手动 进取型,7.5,14.95,2.8万公里,2014-07,国4,1.6L/MT手动
大众 朗逸 2010款 1.6 自动 品雅进享版,5.7,14.79,8.5万公里,2010-10,国4,1.6L/AT自动
马自达 马自达3 2010款 1.6 自动 经典版精英型,5.8,13.98,6.7万公里,2011-01,国4,1.6L/AT自动
奔驰 E级Coupe 2014款 2.0T 自动 E200,36.8,57.53,7.4万公里,2014-07,国5,2.0L/AT自动
奥迪 A6L 2012款 2.5 自动 30FSI舒适型,31.8,51.3,5.3万公里,2014-02,国4,2.5L/CVT无级变速
本田 思铂睿 2015款 2.4 自动 尊耀版,20.98,26.9,2.4万公里,2016-11,国5,2.4L/DCT双离合
标致 308 2012款 1.6 自动 罗兰加洛斯版,5.6,13.67,6.9万公里,2012-10,国4,1.6L/AT自动
别克 凯越 2013款 1.5 手动 经典型,5.38,10.52,4.1万公里,2013-09,国4,1.5L/MT手动
大众 帕萨特 2011款 2.0T 自动 至尊版,12.96,30.91,8.0万公里,2011-06,国4,2.0L/DCT双离合
奥迪 Q5 2013款 2.0T 自动 40TFSI舒适型,31.8,52.31,6.4万公里,2013-08,国4,2.0L/AT自动
奥迪 A6L 2012款 2.5 自动 30FSI技术型,29.5,46.98,4.4万公里,2013-06,国4,2.5L/CVT无级变速
斯柯达 晶锐 2008款 1.6 手动 晶灵版,3.9,10.63,6.2万公里,2011-01,国4,1.6L/MT手动
奥迪 Q3 2015款 2.0T 自动 35TFSI进取型前驱,22.6,31.46,2.7万公里,2016-03,国5,2.0L/DCT双离合
江淮 瑞风 2011款 2.0 手动 穿梭舒适型HFC4GA3,4.7,11.48,7.2万公里,2012-09,国4,2.0L/MT手动
铃木 奥拓 2013款 1.0 手动 舒适型,3.2,4.98,1.1万公里,2014-11,国5,1.0L/MT手动
现代 伊兰特三厢 2011款 1.6 自动 舒适型GL ,5.2,10.72,6.8万公里,2012-04,国4,1.6L/AT自动
大众 途观 2015款 1.8T 自动 豪华版前驱,19.38,28.2,5.7万公里,2015-01,国5,1.8L/AT自动
福特 福克斯两厢 2013款 1.8 手动 经典基本型,6.5,10.83,1.9万公里,2015-01,国4,1.8L/MT手动
别克 昂科威 2016款 2.0T 自动 28T全能运动旗舰型四驱,27.2,37.98,0.5万公里,2015-12,国5,2.0L/AT自动
奔驰 E级 2015款 2.0T 自动 E200L,34.39,46.57,5.8万公里,2015-02,国5,2.0L/AT自动
马自达 马自达3 2012款 1.6 自动 经典款特惠型,6.38,11.59,7.8万公里,2012-03,国4,1.6L/AT自动
奔驰 CLS级三厢 2015款 3.0T 自动 CLS320,58.5,83.36,3.4万公里,2016-03,国5,3.0L/AT自动
别克 威朗GS 2016款 1.5T 自动 GS 20T豪情运动型,13.5,18.01,2.2万公里,2016-04,国5,1.5L/DCT双离合
雪铁龙 C5 2010款 2.3 自动 尊雅型,8.3,21.7,7.9万公里,2010-10,国4,2.3L/AT自动
大众 尚酷两厢 2014款 1.4T 自动 竞驰版,15.88,21.58,7.2万公里,2014-06,国4,1.4L/DCT双离合
奔驰 S级 2012款 3.0 自动 S300L Grand Edition商务型,52.8,100.95,9.1万公里,2013-08,国4,3.0L/AT自动
福特 蒙迪欧 2011款 2.0T 自动 GTDi200致胜时尚型,11.98,21.69,5.3万公里,2013-01,国4,2.0L/DCT双离合
纳智捷 大7-SUV 2012款 2.2T 自动 锋芒限量智慧型前驱,11.3,24.31,6.3万公里,2013-05,国4,2.2L/AT自动
纳智捷 优6 2015款 1.8T 自动 时尚型,10.88,16.26,1.5万公里,2016-05,国5,1.8L/AT自动
日产 天籁 2013款 2.0 自动 XL舒适版,15.7,20.17,2.9万公里,2016-03,国5,2.0L/CVT无级变速
现代 索纳塔 2011款 2.0 自动 GLS领先版,9.9,19.53,7.7万公里,2012-06,国4,2.0L/AT自动
起亚 K4 2014款 1.8 自动 GLS,11.6,16.15,2.5万公里,2015-10,国5,1.8L/AT自动
大众 途观 2010款 2.0T 自动 菁英型四驱,15.2,30.59,7.1万公里,2011-10,国4,2.0L/AT自动
宝马 X4 2014款 2.0T 自动 20i X设计套装,45.2,57.53,3.8万公里,2015-07,国5,2.0L/AT自动
路虎 揽胜极光 2015款 2.0T 自动 五门智耀版,35.8,50.8,6.3万公里,2015-05,国5,2.0L/AT自动
荣威 350 2015款 1.5 手动 豪华天窗版,5.6,8.54,1.6万公里,2016-05,国5,1.5L/MT手动
大众 途观 2015款 1.8T 自动 豪华版前驱,20.8,28.2,5.0万公里,2015-08,国5,1.8L/AT自动
别克 君威 2014款 2.0 自动 领先时尚型,12.89,19.42,4.3万公里,2014-10,国5,2.0L/AT自动
雪佛兰 科鲁兹三厢 2013款 1.6 手动 SE WTCC版,5.88,13.45,4.0万公里,2012-10,国4,1.6L/MT手动
大众 辉腾 2011款 3.6 自动 商务版加长5座,33.8,84.56,9.6万公里,2012-01,国5,3.6L/AT自动
大众 高尔夫 2015款 1.4T 自动 舒适型,12.4,16.81,2.8万公里,2015-05,国5,1.4L/DCT双离合
奥迪 Q5 2011款 2.0T 自动 TFSI技术型,21.8,46.0,14.2万公里,2011-04,国4,2.0L/AT自动
三菱 欧蓝德 2014款 2.0 自动 都市超值版5座四驱,14.38,24.94,5.6万公里,2014-09,国5,2.0L/CVT无级变速
日产 轩逸 2012款 1.6 手动 XL豪华版,8.98,13.57,4.0万公里,2015-11,国4,1.6L/MT手动
奔驰 GLK级 2013款 3.0 自动 GLK300动感天窗型,29.8,47.54,8.9万公里,2013-07,国4,3.0L/AT自动
大众 Cross POLO 2012款 1.6 自动,8.26,13.67,6.1万公里,2014-03,国4,1.6L/AT自动
荣威 350 2014款 1.5 自动 讯达版,5.88,9.19,3.8万公里,2015-02,国5,1.5L/AT自动
别克 君越 2011款 2.4 自动 SIDI豪雅版,11.28,27.67,13.6万公里,2011-09,国4,2.4L/AT自动
大众 宝来三厢 2015款 1.6 手动 质惠版舒适型,9.98,12.3,0.2万公里,2016-01,国5,1.6L/MT手动
大众 朗逸 2013款 1.6 自动 舒适版,9.3,14.97,4.5万公里,2013-02,国4,1.6L/AT自动
福特 嘉年华三厢 2011款 1.5 自动 时尚型,5.5,10.63,5.6万公里,2012-05,国4,1.5L/AT自动
沃尔沃 XC60 2013款 2.0T 自动 T5智雅版前驱,22.8,51.55,7.9万公里,2012-11,国5,2.0L/DCT双离合
标致 2008 2014款 1.6 自动 潮流版,8.36,11.91,2.6万公里,2016-01,国5,1.6L/AT自动
日产 楼兰 2011款 3.5 自动 四驱,20.8,53.06,15.3万公里,2011-11,国4,3.5L/CVT无级变速
福特 金牛座 2015款 2.7T 自动 EcoBoost325旗舰型,33.0,37.86,0.1万公里,2017-07,国5,2.7L/AT自动
宝马 5系 2011款 3.0 自动 528Li豪华型,25.88,67.91,10.2万公里,2011-05,国4,3.0L/AT自动
别克 昂科拉 2014款 1.4T 自动 都市领先型前驱,10.28,19.2,4.1万公里,2014-06,国4,1.4L/AT自动
标致 308 2012款 2.0 手动 风尚型,5.88,13.23,6.2万公里,2012-11,国4,2.0L/MT手动
奔驰 E级 2015款 2.0T 自动 E260L运动型 改款,35.6,50.8,5.3万公里,2015-11,国5,2.0L/AT自动
福特 蒙迪欧 2013款 2.0T 自动 GTDi200豪华型,17.3,24.18,2.1万公里,2016-07,国5,2.0L/AT自动
大众 CC 2012款 3.6 自动 R-Line四驱,22.8,58.07,9.2万公里,2012-07,国4,3.6L/DCT双离合
大众 帕萨特 2011款 1.8T 自动 尊荣版,12.48,23.75,6.8万公里,2011-09,国4,1.8L/DCT双离合
起亚 狮跑 2013款 2.0 自动 GL前驱,8.98,13.0,5.4万公里,2013-12,国4,2.0L/AT自动
别克 君威 2011款 2.4 自动 SIDI舒适版,9.6,22.35,6.7万公里,2011-03,国4,2.4L/AT自动
雪佛兰 迈锐宝 2013款 2.0 自动 豪华版,10.9,19.74,5.8万公里,2013-06,国4,2.0L/AT自动
大众 桑塔纳 2013款 1.6 自动 风尚版,6.8,10.84,7.5万公里,2014-06,国4,1.6L/AT自动
奥迪 A4L 2013款 2.0T 自动 35TFSI舒适型,20.8,35.81,7.8万公里,2013-06,国4,2.0L/CVT无级变速
宝马 5系 2014款 2.0T 自动 525Li豪华设计套装,34.8,54.23,10.5万公里,2014-03,国4,2.0L/AT自动
宝马 5系 2014款 2.0T 自动 525Li风尚设计套装,33.8,54.23,14.1万公里,2014-03,国4,2.0L/AT自动
大众 朗逸 2013款 1.6 手动 经典风尚型,6.98,11.7,3.2万公里,2013-05,国4,1.6L/MT手动
福特 福克斯三厢 2012款 1.6 自动 舒适型,8.6,14.21,4.3万公里,2014-04,国4,1.6L/DCT双离合
奥迪 A7掀背 2014款 2.8 自动 35FSI技术型四驱,45.8,79.02,7.2万公里,2014-07,国4,2.8L/DCT双离合
英菲尼迪 FX 2011款 3.5 自动 FX35金尚标准版,34.5,85.64,8.7万公里,2012-04,国4,3.5L/AT自动
奥迪 Q5 2013款 2.0T 自动 40TFSI技术型,29.98,46.41,2.5万公里,2013-12,国4,2.0L/AT自动
宝马 2系旅行车 2015款 1.5T 自动 218i运动设计套装,22.8,34.72,5.7万公里,2015-11,国5,1.5L/AT自动
别克 昂科威 2016款 1.5T 自动 20T精英型前驱,19.6,25.61,3.2万公里,2016-08,国5,1.5L/DCT双离合
沃尔沃 S40 2011款 2.0 自动 智尚版,10.98,29.09,8.0万公里,2011-09,国4,2.0L/DCT双离合
宝马 5系 2014款 2.0T 自动 520Li典雅型,31.28,47.28,5.6万公里,2014-01,国4,2.0L/AT自动
大众 捷达 2015款 1.6 自动 舒适型,8.38,11.76,4.0万公里,2014-12,国4,1.6L/AT自动
丰田 RAV4 2016款 2.0 自动 荣放风尚版前驱,18.6,21.69,1.1万公里,2016-09,国5,2.0L/CVT无级变速
现代 索纳塔 2011款 2.0 自动 GLX豪华版,9.5,20.61,6.2万公里,2012-02,国4,2.0L/AT自动
大众 速腾 2012款 1.4T 自动 旗舰型,11.38,19.3,3.8万公里,2014-09,国4,1.4L/DCT双离合
大众 途观 2012款 1.8T 自动 菁英版四驱,16.3,29.5,6.5万公里,2012-09,国4,1.8L/AT自动
大众 朗逸 2015款 1.6 手动 风尚版,8.88,11.93,4.4万公里,2016-03,国5,1.6L/MT手动
福特 福睿斯 2015款 1.5 自动 时尚型,8.6,13.0,2.0万公里,2016-07,国5,1.5L/AT自动
本田 雅阁 2011款 2.0 自动 EX Navi,11.58,24.18,8.5万公里,2011-01,国4,2.0L/AT自动
福特 福克斯两厢 2015款 1.0T 手动 EcoBoost125超能风尚型,9.48,13.98,2.3万公里,2016-02,国5,1.0L/MT手动
奔驰 E级Coupe 2014款 2.0T 自动 E260,45.8,65.02,1.4万公里,2016-01,国5,2.0L/AT自动
奔驰 A级 2016款 1.6T 自动 A180,19.2,25.4,2.4万公里,2016-02,国5,1.6L/DCT双离合
宝马 3系 2013款 2.0T 自动 320Li时尚型,21.5,38.49,5.4万公里,2013-06,国4,2.0L/AT自动
宝马 5系GT 2011款 3.0T 自动 535i典雅型,35.8,87.81,7.3万公里,2011-03,国4,3.0L/AT自动
smart ForTwo 2012款 1.0 自动 硬顶激情版,7.68,14.98,4.1万公里,2013-06,国4,1.0L/AMT半自动
雪佛兰 科帕奇 2014款 2.4 自动 旗舰版7座四驱,13.28,22.78,10.9万公里,2013-11,国4,2.4L/AT自动
大众 帕萨特 2013款 1.8T 自动 御尊版,15.58,26.03,5.1万公里,2013-08,国4,1.8L/DCT双离合
MG MG3 2014款 1.5 自动 精英版,5.9,9.09,2.8万公里,2014-02,国4,1.5L/AMT半自动
雪佛兰 迈锐宝 2012款 2.0 自动 舒适版,10.8,18.44,6.4万公里,2013-04,国4,2.0L/AT自动
标致 3008 2013款 2.0 自动 潮流版,11.58,20.27,6.4万公里,2014-11,国5,2.0L/AT自动
起亚 福瑞迪 2011款 1.6 手动 GL,4.28,10.72,6.9万公里,2012-06,国4,1.6L/MT手动
别克 英朗XT 2014款 1.6 自动 时尚型,9.88,16.27,1.8万公里,2015-10,国5,1.6L/AT自动
奥迪 A6旅行车 2015款 3.0T 自动,48.8,65.11,1.3万公里,2015-09,国5,3.0L/DCT双离合
大众 POLO两厢 2011款 1.6 自动 致酷版,6.8,13.45,6.9万公里,2012-02,国4,1.6L/AT自动
大众 CC 2013款 3.0 自动 V6,25.68,37.21,1.6万公里,2015-04,国4,3.0L/DCT双离合
福特 蒙迪欧 2013款 1.5T 自动 GTDi180时尚型,16.8,20.6,1.3万公里,2016-05,国5,1.5L/AT自动
宝马 5系 2010款 2.0 自动 520Li豪华型,15.68,45.98,16.3万公里,2010-10,国4,2.0L/AT自动
起亚 K3 2016款 1.6 自动 GL,9.2,11.59,0.6万公里,2016-08,国5,1.6L/AT自动
奥迪 Q5 2012款 2.0T 自动 TFSI技术型,23.58,46.41,12.9万公里,2012-06,国4,2.0L/AT自动
宝马 3系 2013款 1.6T 自动 316i运动设计套装,21.6,33.65,7.0万公里,2014-06,国4,1.6L/AT自动
奥迪 Q3 2013款 2.0T 自动 35TFSI舒适型前驱,20.5,34.3,6.4万公里,2013-11,国4,2.0L/DCT双离合
现代 瑞纳三厢 2010款 1.4 自动 GS舒适型,5.2,9.43,6.8万公里,2012-01,国4,1.4L/AT自动
别克 GL8 2014款 2.4 自动 经典版,15.9,22.69,6.4万公里,2015-01,国5,2.4L/AT自动
奔驰 GLK级 2013款 3.0 自动 GLK300动感天窗型,33.5,47.54,6.1万公里,2014-09,国5,3.0L/AT自动
宝马 X5 2012款 3.0T 自动 35i典雅型,33.0,92.37,7.5万公里,2011-08,国4,3.0L/AT自动
大众 途安 2013款 1.4T 自动 舒适版5座,13.28,19.73,2.3万公里,2016-01,国4,1.4L/DCT双离合
别克 英朗GT 2013款 1.6 自动 舒适型,7.86,16.03,5.8万公里,2012-10,国4,1.6L/AT自动
道奇 酷威 2010款 2.7 自动,12.38,32.55,12.5万公里,2011-04,国4,2.7L/AT自动
长安 CS35 2015款 1.6 自动 豪华型 国IV,7.8,10.08,1.0万公里,2016-01,国5,1.6L/AT自动
大众 途安 2011款 1.4T 自动 智雅版5座,11.0,19.41,9.9万公里,2013-01,国4,1.4L/DCT双离合
福特 翼搏 2013款 1.5 自动 风尚型,8.5,12.24,0.1万公里,2016-03,国5,1.5L/DCT双离合
宝马 5系 2014款 2.0T 自动 525Li领先型,33.8,50.65,9.3万公里,2014-03,国4,2.0L/AT自动
宝马 7系 2013款 3.0 自动 730Li豪华型,55.8,111.1,4.3万公里,2014-01,国4,3.0L/AT自动
福特 翼搏 2013款 1.5 自动 风尚型,7.98,12.24,3.1万公里,2015-02,国5,1.5L/DCT双离合
别克 英朗GT 2016款 1.5 自动 15N精英型,9.36,13.77,1.2万公里,2016-10,国5,1.5L/AT自动
福特 翼搏 2017款 1.5 自动 尊贵型,9.98,14.09,0.1万公里,2017-07,国5,1.5L/DCT双离合
现代 瑞纳三厢 2016款 1.4 自动 GLX领先型,7.58,10.08,0.1万公里,2017-07,国4,1.4L/AT自动
路虎 发现 2012款 3.0T 自动 HSE 柴油,58.88,92.05,5.4万公里,2013-03,国4,3.0L/AT自动
奥迪 A4L 2013款 2.0T 自动 35TFSI标准型,20.8,33.63,12.2万公里,2013-08,国4,2.0L/CVT无级变速
大众 朗行 2013款 1.6 自动 舒适版,9.2,15.29,4.0万公里,2014-03,国4,1.6L/AT自动
奔驰 ML级 2012款 3.5 自动 ML350豪华型,56.28,108.33,5.8万公里,2013-07,国4,3.5L/AT自动
宝马 4系Coupe 2014款 2.0T 自动 420i时尚型,34.98,52.97,7.9万公里,2015-03,国5,2.0L/AT自动
日产 骐达 2011款 1.6 自动 舒适型,8.28,12.52,5.2万公里,2014-03,国4,1.6L/CVT无级变速
大众 途安 2011款 1.4T 自动 智雅版5座,10.6,19.41,4.7万公里,2012-07,国4,1.4L/DCT双离合
起亚 智跑 2012款 2.0 自动 GL前驱,11.8,19.41,6.3万公里,2012-01,国4,2.0L/AT自动
马自达 马自达6 2013款 2.0 自动 时尚型,9.36,16.04,8.8万公里,2014-01,国4,2.0L/AT自动
现代 索纳塔 2015款 1.6T 自动 DLX尊贵型,15.9,23.64,5.5万公里,2015-07,国4,1.6L/DCT双离合
宝马 3系 2014款 2.0T 自动 320i时尚型,23.98,37.23,7.8万公里,2014-09,国5,2.0L/AT自动
别克 君威 2012款 2.0 自动 舒适型,11.58,20.18,9.8万公里,2013-07,国4,2.0L/AT自动
日产 天籁 2013款 2.0 自动 XL舒适版,15.96,20.17,3.5万公里,2015-05,国5,2.0L/CVT无级变速
福特 翼搏 2013款 1.0T 手动 GTDi尊贵型,8.98,13.0,0.1万公里,2016-03,国5,1.0L/MT手动
起亚 K3 2015款 1.6 手动 GLS,7.5,12.46,3.1万公里,2014-07,国4,1.6L/MT手动
雪佛兰 迈锐宝 2012款 2.0 自动 豪华版,10.2,19.53,5.0万公里,2012-11,国4,2.0L/AT自动
马自达 马自达6 2013款 2.0 自动 时尚型,9.5,16.04,3.8万公里,2013-12,国4,2.0L/AT自动
大众 宝来三厢 2012款 1.6 自动 豪华型,6.8,14.6,5.1万公里,2012-10,国4,1.6L/AT自动
雪佛兰 迈锐宝 2013款 2.0 自动 舒适版,10.5,18.44,4.5万公里,2013-04,国4,2.0L/AT自动
日产 轩逸 2012款 1.6 手动 XE舒适版经典款,7.3,10.83,2.5万公里,2016-02,国5,1.6L/MT手动
别克 君越 2011款 2.4 自动 SIDI豪华版,11.8,29.84,7.8万公里,2011-08,国4,2.4L/AT自动
福特 福克斯两厢 2012款 1.8 手动 经典时尚型,5.6,12.24,6.5万公里,2012-01,国4,1.8L/MT手动
雪佛兰 科鲁兹两厢 2013款 1.6 手动 豪华型,6.8,12.58,2.9万公里,2014-05,国4,1.6L/MT手动
大众 POLO两厢 2011款 1.4 自动 致尚版,5.8,11.6,7.1万公里,2012-01,国4,1.4L/AT自动
别克 凯越 2011款 1.6 自动 LX,4.9,11.39,6.7万公里,2012-02,国4,1.6L/AT自动
本田 CR-V 2010款 2.4 自动 VTi豪华型四驱,12.98,26.03,6.7万公里,2011-09,国4,2.4L/AT自动
奥迪 Q3 2013款 2.0T 自动 35TFSI技术型四驱,21.88,36.23,7.9万公里,2013-09,国4,2.0L/DCT双离合
奥迪 A4L 2015款 2.0T 自动 35TFSI标准型,24.8,33.95,4.0万公里,2015-08,国5,2.0L/CVT无级变速
宝马 5系 2013款 2.0T 自动 525Li豪华型,31.8,53.69,5.7万公里,2013-05,国4,2.0L/AT自动
大众 朗行 2013款 1.4T 自动 舒适版,9.88,16.38,4.7万公里,2014-05,国4,1.4L/DCT双离合
菲亚特 菲翔 2012款 1.4T 自动 劲享版,7.98,15.07,5.2万公里,2013-12,国4,1.4L/DCT双离合
东风风光 风光360 2015款 1.5 手动 舒适型7座 国IV,3.98,6.28,4.5万公里,2015-07,国4,1.5L/MT手动
现代 悦动 2011款 1.6 手动 舒适型,4.9,10.83,7.4万公里,2012-07,国4,1.6L/MT手动
宝马 5系GT 2014款 2.0T 自动 528i豪华型,49.8,80.11,4.4万公里,2014-04,国4,2.0L/AT自动
别克 GL8 2013款 2.4 自动 LT豪华商务行政版,23.98,35.81,4.0万公里,2014-02,国4,2.4L/AT自动
捷豹 XF 2015款 2.0T 自动 风华版,32.88,59.7,3.0万公里,2014-11,国5,2.0L/AT自动
大众 夏朗 2013款 1.8T 自动 标配版,20.8,28.83,8.7万公里,2015-10,国5,1.8L/DCT双离合
本田 思铂睿 2009款 2.4 自动 豪华型,11.88,25.81,10.2万公里,2012-03,国4,2.4L/AT自动
福特 金牛座 2015款 2.7T 自动 EcoBoost325旗舰型,27.98,37.86,1.9万公里,2016-08,国5,2.7L/AT自动
奇瑞 瑞虎5 2015款 2.0 自动 家尊版,9.28,13.45,2.3万公里,2015-09,国4,2.0L/CVT无级变速
起亚 K3 2013款 1.6 手动 GLS,7.68,12.46,6.8万公里,2014-03,国4,1.6L/MT手动
宝马 5系 2014款 2.0T 自动 525Li领先型,36.8,50.65,5.3万公里,2015-09,国5,2.0L/AT自动
雪佛兰 迈锐宝 2013款 2.0 自动 豪华版,10.98,19.74,6.7万公里,2013-07,国4,2.0L/AT自动
别克 君越 2011款 2.4 自动 SIDI豪雅版,10.58,27.67,6.8万公里,2011-02,国4,2.4L/AT自动
大众 途安 2011款 1.4T 手动 智尚版5座,8.28,16.26,6.8万公里,2012-03,国4,1.4L/MT手动
别克 英朗GT 2013款 1.6 手动 进取型,7.6,14.95,3.5万公里,2014-10,国5,1.6L/MT手动
斯柯达 昊锐 2012款 1.8T 自动 优雅版,12.98,22.57,6.5万公里,2013-07,国4,1.8L/AT自动
雷诺 科雷傲 2012款 2.5 自动 舒适导航型前驱,11.18,27.98,8.6万公里,2011-11,国4,2.5L/CVT无级变速
荣威 350 2013款 1.5 手动  S讯驰版,5.3,9.74,4.1万公里,2014-05,国4,1.5L/MT手动
宝马 1系两厢五门版 2013款 1.6T 自动 118i运动版 改款,17.8,33.76,1.5万公里,2014-06,国4,1.6L/AT自动
丰田 雅力士 2011款 1.6 自动 E魅动版,6.18,10.29,2.0万公里,2013-03,国4,1.6L/AT自动
日产 骐达 2011款 1.6 自动 智能型,7.6,13.6,4.5万公里,2012-04,国4,1.6L/CVT无级变速
奥迪 A4L 2011款 2.0T 自动 TFSI舒适型,16.5,35.81,9.7万公里,2011-05,国4,2.0L/CVT无级变速
奥迪 A1两厢五门版 2014款 1.4T 自动 30TFSI 舒适型,16.5,28.2,1.5万公里,2016-02,国4,1.4L/DCT双离合
马自达 CX-7 2011款 2.5 自动 豪华型,14.98,31.57,3.2万公里,2014-03,国4,2.5L/AT自动
福特 蒙迪欧 2011款 2.0T 自动 GTDi200致胜时尚型,9.88,21.69,8.3万公里,2012-11,国4,2.0L/DCT双离合
长安 逸动 2015款 1.6 自动 豪华型,6.98,9.65,4.0万公里,2015-03,国4,1.6L/AT自动
大众 捷达 2013款 1.6 自动 豪华型,7.88,12.95,3.7万公里,2013-02,国4,1.6L/AT自动
福特 蒙迪欧 2013款 2.0T 自动 GTDi240豪华运动型,17.9,26.36,4.0万公里,2014-09,国5,2.0L/AT自动
大众 途观 2010款 1.8T 自动 风尚版前驱,12.88,25.38,7.8万公里,2011-02,国4,1.8L/AT自动
别克 君威 2014款 2.0 自动 领先时尚型,12.68,19.42,10.1万公里,2015-01,国5,2.0L/AT自动
凯迪拉克 ATS-L 2016款 2.0T 自动 28T时尚型,24.68,34.6,1.7万公里,2016-06,国5,2.0L/AT自动
捷豹 XF 2014款 2.0T 自动 风华版,33.88,59.7,6.6万公里,2014-04,国4,2.0L/AT自动
大众 朗逸 2013款 1.6 手动 经典风尚型,6.9,11.7,4.7万公里,2014-02,国4,1.6L/MT手动
别克 英朗GT 2010款 1.6 手动 进取型,6.48,14.95,4.2万公里,2011-05,国4,1.6L/MT手动
丰田 雅力士 2011款 1.6 自动 E魅动版,5.8,10.29,4.6万公里,2013-06,国4,1.6L/AT自动
起亚 K4 2015款 1.8 自动 DLX Special,12.5,17.35,2.7万公里,2016-06,国5,1.8L/AT自动
荣威 350 2010款 1.5 手动 S讯驰版,3.8,9.74,6.6万公里,2010-10,国4,1.5L/MT手动
起亚 K3 2013款 1.6 手动 GLS,7.5,12.46,8.0万公里,2014-06,国4,1.6L/MT手动
大众 朗逸 2011款 1.6 手动 品悠版,6.28,12.24,7.1万公里,2012-08,国4,1.6L/MT手动
大众 速腾 2011款 1.4T 自动 豪华型,8.88,18.43,5.4万公里,2012-01,国4,1.4L/DCT双离合
大众 朗逸 2011款 1.6 自动 品雅版,7.8,14.63,7.3万公里,2012-02,国4,1.6L/AT自动
别克 昂科威 2016款 1.5T 自动 20T精英型前驱,19.88,25.61,1.9万公里,2016-05,国5,1.5L/DCT双离合
大众 途观 2013款 1.8T 自动 豪华版四驱,16.98,30.05,6.7万公里,2013-11,国4,1.8L/AT自动
福特 福克斯三厢 2013款 1.8 手动 经典基本型,5.68,10.83,7.0万公里,2013-04,国4,1.8L/MT手动
现代 朗动 2012款 1.6 手动 GLX领先型,6.38,12.57,7.0万公里,2012-10,国4,1.6L/MT手动
雪佛兰 科鲁兹三厢 2012款 1.6 手动 SL,5.98,11.82,7.4万公里,2012-06,国4,1.6L/MT手动
雪佛兰 科鲁兹三厢 2011款 1.6 手动 SL天地版,5.56,12.36,9.6万公里,2011-06,国4,1.6L/MT手动
东风风行 景逸SUV 2012款 1.6 手动 尊享型,4.58,10.08,5.1万公里,2013-09,国4,1.6L/MT手动
奔驰 C级 2013款 1.8T 自动 C260时尚型CGI,21.8,42.12,5.7万公里,2013-09,国4,1.8L/AT自动
现代 胜达 2013款 2.4 自动 智能型四驱,15.2,28.2,6.1万公里,2013-04,国4,2.4L/AT自动
现代 悦动 2015款 1.6 手动 舒适型,7.98,10.83,0.1万公里,2016-05,国5,1.6L/MT手动
荣威 350 2015款 1.5 自动 豪华天窗版,6.58,9.52,2.5万公里,2016-02,国5,1.5L/AT自动
别克 君越 2013款 2.4 自动 领先舒适型,15.98,25.61,6.3万公里,2014-12,国5,2.4L/AT自动
铃木 雨燕 2014款 1.5 手动 时尚型,4.88,7.58,5.5万公里,2015-04,国5,1.5L/MT手动
标致 307两厢 2010款 1.6 自动 舒适版,4.3,11.48,7.7万公里,2011-03,国3,1.6L/AT自动
别克 英朗XT 2010款 1.6T 自动 时尚运动型,7.38,18.62,4.2万公里,2011-02,国4,1.6L/AT自动
宝马 5系 2013款 3.0T 自动 535Li领先型,35.3,69.43,8.9万公里,2013-05,国4,3.0L/AT自动
别克 GL8 2014款 2.4 自动 经典版,16.3,22.69,6.0万公里,2015-01,国5,2.4L/AT自动
纳智捷 优6 2014款 1.8T 自动 魅力型,9.8,14.85,5.2万公里,2015-02,国5,1.8L/AT自动
现代 ix35 2010款 2.0 自动 GLS精英版前驱,9.38,21.25,6.2万公里,2011-08,国4,2.0L/AT自动
大众 途观 2015款 1.8T 自动 豪华版四驱,23.6,30.05,3.6万公里,2016-01,国5,1.8L/AT自动
大众 甲壳虫 2010款 2.0 自动 墨橘舒适版,10.8,24.67,4.4万公里,2010-11,国4,2.0L/AT自动
雪佛兰 科鲁兹三厢 2012款 1.6 手动 SL,5.8,11.82,5.3万公里,2013-07,国4,1.6L/MT手动
日产 天籁 2011款 2.0 自动 XL舒适版,10.8,21.69,7.9万公里,2011-08,国4,2.0L/CVT无级变速
奔驰 E级Coupe 2014款 2.0T 自动 E200,38.8,57.53,2.7万公里,2015-05,国5,2.0L/AT自动
MINI COUPE 2012款 1.6 自动,18.38,34.52,3.8万公里,2013-09,国4,1.6L/AT自动
大众 途安 2013款 1.4T 手动 舒适版5座,8.5,17.13,6.4万公里,2013-05,国4,1.4L/MT手动
大众 朗逸 2015款 1.6 手动 风尚版,9.5,11.93,1.0万公里,2016-05,国5,1.6L/MT手动
